,id,date,home_team_score,period,postseason,season,status,time,visitor_team_score,home_team_id,home_team_abbreviation,home_team_city,home_team_conference,home_team_division,home_team_full_name,home_team_name,visitor_team_id,visitor_team_abbreviation,visitor_team_city,visitor_team_conference,visitor_team_division,visitor_team_full_name,visitor_team_name,win_team,loss_team
84,31908,2015-02-07T00:00:00.000Z,114,4,False,2014,Final, ,77,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,Washington Wizards,Brooklyn Nets
85,31909,2015-02-08T00:00:00.000Z,102,4,False,2014,Final, ,103,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,Indiana Pacers,Charlotte Hornets
86,31910,2015-02-09T00:00:00.000Z,103,4,False,2014,Final, ,97,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,Milwaukee Bucks,Brooklyn Nets
87,31911,2015-02-11T00:00:00.000Z,91,4,False,2014,Final, ,94,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,Golden State Warriors,Minnesota Timberwolves
88,31912,2015-03-12T00:00:00.000Z,107,4,False,2014,Final, ,87,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,Washington Wizards,Memphis Grizzlies
89,31913,2015-03-13T00:00:00.000Z,114,4,False,2014,Final, ,107,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,Philadelphia 76ers,Sacramento Kings
90,31914,2015-03-15T00:00:00.000Z,102,4,False,2014,Final, ,89,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,Phoenix Suns,New York Knicks
91,31915,2015-03-16T00:00:00.000Z,92,4,False,2014,Final, ,81,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,Memphis Grizzlies,Denver Nuggets
92,31916,2015-03-17T00:00:00.000Z,99,4,False,2014,Final, ,92,13,LAC,LA,West,Pacific,LA Clippers,Clippers,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,LA Clippers,Charlotte Hornets
93,31917,2015-03-18T00:00:00.000Z,105,4,False,2014,Final, ,100,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,Toronto Raptors,Minnesota Timberwolves
94,31918,2015-03-20T00:00:00.000Z,101,4,False,2014,Final, ,112,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,Memphis Grizzlies,Dallas Mavericks
95,31919,2015-03-21T00:00:00.000Z,97,4,False,2014,Final, ,86,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,Memphis Grizzlies,Portland Trail Blazers
96,31920,2015-03-22T00:00:00.000Z,90,4,False,2014,Final, ,108,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,Cleveland Cavaliers,Milwaukee Bucks
97,31921,2015-03-22T00:00:00.000Z,101,4,False,2014,Final, ,87,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,Los Angeles Lakers,Philadelphia 76ers
98,31922,2015-03-23T00:00:00.000Z,100,4,False,2014,Final, ,110,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,Houston Rockets,Indiana Pacers
99,31923,2015-03-24T00:00:00.000Z,127,4,False,2014,Final, ,117,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,Oklahoma City Thunder,Los Angeles Lakers
0,31924,2015-03-25T00:00:00.000Z,103,4,False,2014,Final, ,116,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,Chicago Bulls,Toronto Raptors
1,31925,2015-03-27T00:00:00.000Z,120,4,False,2014,Final, ,110,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,Houston Rockets,Minnesota Timberwolves
2,31926,2015-03-28T00:00:00.000Z,94,4,False,2014,Final, ,89,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,Utah Jazz,Oklahoma City Thunder
3,31927,2015-03-29T00:00:00.000Z,91,4,False,2014,Final, ,99,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,Houston Rockets,Washington Wizards
4,31928,2015-04-01T00:00:00.000Z,131,4,False,2014,Final, ,135,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,Dallas Mavericks,Oklahoma City Thunder
5,31929,2015-04-03T00:00:00.000Z,100,4,False,2014,Final, ,92,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,Memphis Grizzlies,Oklahoma City Thunder
6,31930,2015-04-04T00:00:00.000Z,92,4,False,2014,Final, ,91,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,Charlotte Hornets,Philadelphia 76ers
7,31931,2012-11-23T00:00:00.000Z,91,4,False,2012,Final, ,101,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,Atlanta Hawks,Charlotte Hornets
8,31932,2012-11-24T00:00:00.000Z,104,4,False,2012,Final, ,93,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,13,LAC,LA,West,Pacific,LA Clippers,Clippers,Atlanta Hawks,LA Clippers
9,31933,2012-11-25T00:00:00.000Z,110,4,False,2012,Final, ,116,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,Boston Celtics,Orlando Magic
10,31934,2012-11-26T00:00:00.000Z,108,4,False,2012,Final, ,101,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,Detroit Pistons,Portland Trail Blazers
11,31935,2012-11-27T00:00:00.000Z,89,4,False,2012,Final, ,97,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,Minnesota Timberwolves,Sacramento Kings
12,31936,2012-11-28T00:00:00.000Z,83,4,False,2012,Final, ,95,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,Brooklyn Nets,Boston Celtics
13,31937,2012-11-28T00:00:00.000Z,84,4,False,2012,Final, ,96,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,Utah Jazz,New Orleans Pelicans
14,31938,2012-11-30T00:00:00.000Z,108,4,False,2012,Final, ,87,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,New York Knicks,Washington Wizards
15,31939,2012-12-01T00:00:00.000Z,103,4,False,2012,Final, ,92,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,Golden State Warriors,Indiana Pacers
16,31940,2012-12-02T00:00:00.000Z,106,4,False,2012,Final, ,99,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,24,PHX,Phoenix,West,Pacific,Phoenix Suns,Suns,New York Knicks,Phoenix Suns
17,31941,2012-12-03T00:00:00.000Z,89,4,False,2012,Final, ,79,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,Detroit Pistons,Cleveland Cavaliers
18,31942,2012-12-04T00:00:00.000Z,88,4,False,2012,Final, ,105,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,Minnesota Timberwolves,Philadelphia 76ers
19,31943,2012-12-05T00:00:00.000Z,85,4,False,2012,Final, ,95,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,Chicago Bulls,Cleveland Cavaliers
20,31944,2012-12-07T00:00:00.000Z,102,4,False,2012,Final, ,109,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,Golden State Warriors,Brooklyn Nets
21,31945,2012-12-07T00:00:00.000Z,114,4,False,2012,Final, ,108,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,Oklahoma City Thunder,Los Angeles Lakers
22,31946,2012-12-08T00:00:00.000Z,97,4,False,2012,Final, ,101,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,Golden State Warriors,Washington Wizards
23,31947,2012-12-12T00:00:00.000Z,92,4,False,2012,Final, ,88,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,Oklahoma City Thunder,New Orleans Pelicans
24,31948,2012-12-14T00:00:00.000Z,101,4,False,2012,Final, ,89,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,Houston Rockets,Boston Celtics
25,31949,2012-12-15T00:00:00.000Z,85,4,False,2012,Final, ,111,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,13,LAC,LA,West,Pacific,LA Clippers,Clippers,LA Clippers,Milwaukee Bucks
26,31950,2012-12-17T00:00:00.000Z,80,4,False,2012,Final, ,71,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,Memphis Grizzlies,Chicago Bulls
27,31951,2012-12-18T00:00:00.000Z,98,4,False,2012,Final, ,93,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,Milwaukee Bucks,Indiana Pacers
28,31952,2012-12-19T00:00:00.000Z,100,4,False,2012,Final, ,86,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,New York Knicks,Brooklyn Nets
29,31953,2012-12-21T00:00:00.000Z,115,4,False,2012,Final, ,100,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,Golden State Warriors,Charlotte Hornets
30,31954,2012-12-22T00:00:00.000Z,87,4,False,2012,Final, ,96,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,Detroit Pistons,Washington Wizards
31,31955,2013-12-14T00:00:00.000Z,97,4,False,2013,Final, ,113,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,13,LAC,LA,West,Pacific,LA Clippers,Clippers,LA Clippers,Washington Wizards
32,31956,2013-12-15T00:00:00.000Z,106,4,False,2013,Final, ,91,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,Sacramento Kings,Houston Rockets
33,31957,2013-12-16T00:00:00.000Z,96,4,False,2013,Final, ,101,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,Detroit Pistons,Indiana Pacers
34,31958,2013-12-17T00:00:00.000Z,95,4,False,2013,Final, ,87,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,Charlotte Hornets,Sacramento Kings
35,31959,2013-12-18T00:00:00.000Z,97,4,False,2013,Final, ,94,16,MIA,Miami,East,Southeast,Miami Heat,Heat,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,Miami Heat,Indiana Pacers
36,31960,2013-12-18T00:00:00.000Z,105,4,False,2013,Final, ,91,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,Dallas Mavericks,Memphis Grizzlies
37,31961,2013-12-20T00:00:00.000Z,108,4,False,2013,Final, ,109,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,Toronto Raptors,Dallas Mavericks
38,31962,2013-12-21T00:00:00.000Z,85,4,False,2013,Final, ,88,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,Utah Jazz,Charlotte Hornets
39,31963,2013-12-22T00:00:00.000Z,120,4,False,2013,Final, ,116,13,LAC,LA,West,Pacific,LA Clippers,Clippers,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,LA Clippers,Minnesota Timberwolves
40,31964,2013-12-23T00:00:00.000Z,92,4,False,2013,Final, ,115,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,Detroit Pistons,Cleveland Cavaliers
41,31965,2013-12-27T00:00:00.000Z,108,4,False,2013,Final, ,103,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,16,MIA,Miami,East,Southeast,Miami Heat,Heat,Sacramento Kings,Miami Heat
42,31966,2013-12-28T00:00:00.000Z,83,4,False,2013,Final, ,105,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,Dallas Mavericks,Chicago Bulls
43,31967,2014-10-30T00:00:00.000Z,90,4,False,2014,Final, ,95,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,New York Knicks,Cleveland Cavaliers
44,31968,2014-10-31T00:00:00.000Z,93,4,False,2014,Final, ,81,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,Milwaukee Bucks,Philadelphia 76ers
45,31969,2014-11-01T00:00:00.000Z,108,4,False,2014,Final, ,97,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,Washington Wizards,Milwaukee Bucks
46,31970,2014-11-03T00:00:00.000Z,118,4,False,2014,Final, ,113,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,Dallas Mavericks,Boston Celtics
47,31971,2014-11-04T00:00:00.000Z,100,4,False,2014,Final, ,88,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,Toronto Raptors,Oklahoma City Thunder
48,31972,2014-11-05T00:00:00.000Z,107,4,False,2014,Final, ,110,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,28,TOR,Toronto,East,Atlantic,Toronto Raptors,Raptors,Toronto Raptors,Boston Celtics
49,31973,2014-11-05T00:00:00.000Z,131,4,False,2014,Final, ,109,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,Sacramento Kings,Denver Nuggets
50,31974,2014-11-07T00:00:00.000Z,112,4,False,2014,Final, ,103,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,Orlando Magic,Minnesota Timberwolves
51,31975,2015-03-13T00:00:00.000Z,113,4,False,2014,Final, ,99,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,Oklahoma City Thunder,Minnesota Timberwolves
52,31976,2015-03-14T00:00:00.000Z,96,4,False,2014,Final, ,83,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,Memphis Grizzlies,Milwaukee Bucks
53,31977,2015-03-15T00:00:00.000Z,111,4,False,2014,Final, ,118,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,Denver Nuggets,New Orleans Pelicans
54,31978,2015-03-16T00:00:00.000Z,106,4,False,2014,Final, ,122,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,Brooklyn Nets,Minnesota Timberwolves
55,31979,2015-03-17T00:00:00.000Z,85,4,False,2014,Final, ,84,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,New Orleans Pelicans,Milwaukee Bucks
56,31980,2015-03-18T00:00:00.000Z,94,4,False,2014,Final, ,83,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,Philadelphia 76ers,Detroit Pistons
57,31981,2015-03-18T00:00:00.000Z,84,4,False,2014,Final, ,88,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,Washington Wizards,Utah Jazz
58,31982,2015-03-19T00:00:00.000Z,92,4,False,2014,Final, ,95,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,Minnesota Timberwolves,New York Knicks
59,31983,2015-03-20T00:00:00.000Z,95,4,False,2014,Final, ,92,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,Cleveland Cavaliers,Indiana Pacers
60,31984,2015-03-22T00:00:00.000Z,100,4,False,2014,Final, ,119,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,Denver Nuggets,Orlando Magic
61,31985,2015-03-23T00:00:00.000Z,104,4,False,2014,Final, ,106,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,Minnesota Timberwolves,Utah Jazz
62,31986,2015-03-24T00:00:00.000Z,107,4,False,2014,Final, ,106,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,23,PHI,Philadelphia,East,Atlantic,Philadelphia 76ers,76ers,Sacramento Kings,Philadelphia 76ers
63,31987,2015-03-25T00:00:00.000Z,88,4,False,2014,Final, ,91,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,Brooklyn Nets,Charlotte Hornets
64,31988,2015-03-25T00:00:00.000Z,89,4,False,2014,Final, ,92,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,Portland Trail Blazers,Utah Jazz
65,31989,2015-03-27T00:00:00.000Z,110,4,False,2014,Final, ,107,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,Washington Wizards,Charlotte Hornets
66,31990,2015-03-29T00:00:00.000Z,103,4,False,2014,Final, ,89,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,San Antonio Spurs,Memphis Grizzlies
67,31991,2015-03-30T00:00:00.000Z,101,4,False,2014,Final, ,88,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,17,MIL,Milwaukee,East,Central,Milwaukee Bucks,Bucks,Atlanta Hawks,Milwaukee Bucks
68,31992,2015-04-01T00:00:00.000Z,115,4,False,2014,Final, ,111,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,Houston Rockets,Sacramento Kings
69,31993,2015-04-03T00:00:00.000Z,95,4,False,2014,Final, ,101,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,New Orleans Pelicans,Sacramento Kings
70,31994,2015-04-04T00:00:00.000Z,99,4,False,2014,Final, ,98,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,16,MIA,Miami,East,Southeast,Miami Heat,Heat,Detroit Pistons,Miami Heat
71,31995,2015-04-05T00:00:00.000Z,99,4,False,2014,Final, ,94,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,Cleveland Cavaliers,Chicago Bulls
72,31996,2015-04-08T00:00:00.000Z,110,4,False,2014,Final, ,74,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,Memphis Grizzlies,New Orleans Pelicans
73,31997,2015-04-10T00:00:00.000Z,143,4,False,2014,Final, ,144,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,Dallas Mavericks,Denver Nuggets
74,31998,2015-04-11T00:00:00.000Z,110,4,False,2014,Final, ,101,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,Golden State Warriors,Minnesota Timberwolves
75,31999,2015-04-12T00:00:00.000Z,117,4,False,2014,Final, ,78,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,Boston Celtics,Cleveland Cavaliers
76,32000,2015-04-13T00:00:00.000Z,109,4,False,2014,Final, ,92,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,Utah Jazz,Dallas Mavericks
77,32001,2015-04-13T00:00:00.000Z,110,4,False,2014,Final, ,103,13,LAC,LA,West,Pacific,LA Clippers,Clippers,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,LA Clippers,Denver Nuggets
78,32002,2015-04-14T00:00:00.000Z,99,4,False,2014,Final, ,95,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,30,WAS,Washington,East,Southeast,Washington Wizards,Wizards,Indiana Pacers,Washington Wizards
79,32003,2015-04-15T00:00:00.000Z,91,4,False,2014,Final, ,85,5,CHI,Chicago,East,Central,Chicago Bulls,Bulls,1,ATL,Atlanta,East,Southeast,Atlanta Hawks,Hawks,Chicago Bulls,Atlanta Hawks
80,32004,2015-11-24T00:00:00.000Z,110,4,False,2015,Final, ,96,15,MEM,Memphis,West,Southwest,Memphis Grizzlies,Grizzlies,7,DAL,Dallas,West,Southwest,Dallas Mavericks,Mavericks,Memphis Grizzlies,Dallas Mavericks
81,32005,2015-11-25T00:00:00.000Z,104,4,False,2015,Final, ,81,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,16,MIA,Miami,East,Southeast,Miami Heat,Heat,Detroit Pistons,Miami Heat
82,32006,2015-11-27T00:00:00.000Z,80,4,False,2015,Final, ,91,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,27,SAS,San Antonio,West,Southwest,San Antonio Spurs,Spurs,San Antonio Spurs,Denver Nuggets
83,32007,2015-11-28T00:00:00.000Z,108,4,False,2015,Final, ,96,25,POR,Portland,West,Northwest,Portland Trail Blazers,Trail Blazers,14,LAL,Los Angeles,West,Pacific,Los Angeles Lakers,Lakers,Portland Trail Blazers,Los Angeles Lakers
84,32008,2015-11-29T00:00:00.000Z,110,4,False,2015,Final, ,91,22,ORL,Orlando,East,Southeast,Orlando Magic,Magic,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,Orlando Magic,Boston Celtics
85,32009,2015-11-30T00:00:00.000Z,103,4,False,2015,Final, ,106,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,10,GSW,Golden State,West,Pacific,Golden State Warriors,Warriors,Golden State Warriors,Utah Jazz
86,32010,2015-12-02T00:00:00.000Z,108,4,False,2015,Final, ,101,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,19,NOP,New Orleans,West,Southwest,New Orleans Pelicans,Pelicans,Houston Rockets,New Orleans Pelicans
87,32011,2015-12-05T00:00:00.000Z,122,4,False,2015,Final, ,119,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,12,IND,Indiana,East,Central,Indiana Pacers,Pacers,Utah Jazz,Indiana Pacers
88,32012,2015-12-06T00:00:00.000Z,98,4,False,2015,Final, ,95,21,OKC,Oklahoma City,West,Northwest,Oklahoma City Thunder,Thunder,26,SAC,Sacramento,West,Pacific,Sacramento Kings,Kings,Oklahoma City Thunder,Sacramento Kings
89,32013,2015-12-07T00:00:00.000Z,104,4,False,2015,Final, ,84,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,9,DET,Detroit,East,Central,Detroit Pistons,Pistons,Charlotte Hornets,Detroit Pistons
90,32014,2015-12-09T00:00:00.000Z,106,4,False,2015,Final, ,85,29,UTA,Utah,West,Northwest,Utah Jazz,Jazz,20,NYK,New York,East,Atlantic,New York Knicks,Knicks,Utah Jazz,New York Knicks
91,32015,2015-12-11T00:00:00.000Z,111,4,False,2015,Final, ,108,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,18,MIN,Minnesota,West,Northwest,Minnesota Timberwolves,Timberwolves,Denver Nuggets,Minnesota Timberwolves
92,32016,2015-12-12T00:00:00.000Z,93,4,False,2015,Final, ,98,4,CHA,Charlotte,East,Southeast,Charlotte Hornets,Hornets,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,Boston Celtics,Charlotte Hornets
93,32017,2015-12-14T00:00:00.000Z,114,4,False,2015,Final, ,108,8,DEN,Denver,West,Northwest,Denver Nuggets,Nuggets,11,HOU,Houston,West,Southwest,Houston Rockets,Rockets,Denver Nuggets,Houston Rockets
94,32018,2015-12-15T00:00:00.000Z,77,4,False,2015,Final, ,89,2,BOS,Boston,East,Atlantic,Boston Celtics,Celtics,6,CLE,Cleveland,East,Central,Cleveland Cavaliers,Cavaliers,Cleveland Cavaliers,Boston Celtics
95,32019,2015-12-16T00:00:00.000Z,98,4,False,2015,Final, ,104,3,BKN,Brooklyn,East,Atlantic,Brooklyn Nets,Nets,16,MIA,Miami,East,Southeast,Miami Heat,Heat,Miami Heat,Brooklyn Nets
